"category_id","name","url_name","description","meta_description","meta_keywords","auto_category_term","num_videos","last_video_id","image_id"
535,"Guards - Half Guard - Half Guard (Top Dominant) - Reverse (Over Arm) - Bottom - Submissions","guards-half-guard-half-guard-top-dominant-reverse-over-arm-bottom-submissions","","","","",1,2013,0
536,"Mounts - Side Control - Side Control (Variants) - Side Forward - Bottom - Submissions","mounts-side-control-side-control-variants-side-forward-bottom-submissions","","","","",4,2013,0
1805,"Guards - Disengaged - Sitting vs. Kneeling - Double Underhooks - Bottom - Pass Counters","guards-disengaged-sitting-vs-kneeling-double-underhooks-bottom-pass-counters","","","","",98,2013,0
540,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Sitting Sitting - Entry","guards-miscellaneous-guards-miscellaneous-guards-50-50-sitting-sitting-entry","","","","",15,2013,0
541,"Guards - Closed Guard - Bottom Dominant (Specialty Guards) - Rat - Bottom - Submissions","guards-closed-guard-bottom-dominant-specialty-guards-rat-bottom-submissions","","","","",6,2013,0
542,"Guards - Closed Guard - Bottom Dominant (Specialty Guards) - Rat - Bottom - Sweeps","guards-closed-guard-bottom-dominant-specialty-guards-rat-bottom-sweeps","","","","",2,2013,0
1024,"Guards - De La Riva Guard - De La Riva Guard - Double Sleeve - Bottom (Standing) - Sweeps","guards-de-la-riva-guard-de-la-riva-guard-double-sleeve-bottom-standing-sweeps","","","","",47,2013,0
544,"Guards - Closed Guard - Bottom Dominant (Specialty Guards) - Rat - Bottom - Back Takes","guards-closed-guard-bottom-dominant-specialty-guards-rat-bottom-back-takes","","","","",2,2013,0
1023,"Guards - De La Riva Guard - De La Riva Guard - Double Sleeve - Bottom (Standing) - Back Takes","guards-de-la-riva-guard-de-la-riva-guard-double-sleeve-bottom-standing-back-takes","","","","",6,2013,0
546,"Guards - Closed Guard - Bottom Dominant (Miscellaneous) - Side - Bottom - Submissions","guards-closed-guard-bottom-dominant-miscellaneous-side-bottom-submissions","","","","",32,2014,0
547,"Guards - Closed Guard - Bottom Dominant (Miscellaneous) - Side - Bottom - Sweeps","guards-closed-guard-bottom-dominant-miscellaneous-side-bottom-sweeps","","","","",6,2013,0
549,"Guards - Closed Guard - Bottom Dominant (Miscellaneous) - Side - Bottom - Back Takes","guards-closed-guard-bottom-dominant-miscellaneous-side-bottom-back-takes","","","","",1,2014,0
1022,"Guards - De La Riva Guard - De La Riva Guard - Double Sleeve - Bottom (Standing) - Submissions","guards-de-la-riva-guard-de-la-riva-guard-double-sleeve-bottom-standing-submissions","","","","",6,2013,0
552,"Guards - Closed Guard - Bottom Dominant (Specialty Guards) - Leg Hook - Bottom - Submissions","guards-closed-guard-bottom-dominant-specialty-guards-leg-hook-bottom-submissions","","","","",23,2013,0
553,"Guards - Closed Guard - Bottom Dominant (Specialty Guards) - Leg Hook - Bottom - Sweeps","guards-closed-guard-bottom-dominant-specialty-guards-leg-hook-bottom-sweeps","","","","",2,2013,0
554,"Guards - Closed Guard - Bottom Dominant (Specialty Guards) - Leg Hook - Bottom - Control","guards-closed-guard-bottom-dominant-specialty-guards-leg-hook-bottom-control","","","","",1,2014,0
1028,"Guards - De La Riva Guard - De La Riva Guard - Sleeve and Cross Collar - Bottom (Kneeling) - Submissions","guards-de-la-riva-guard-de-la-riva-guard-sleeve-and-cross-collar-bottom-kneeling-submissions","","","","",4,2013,0
556,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Scissor - Top - Passes","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-scissor-top-passes","","","","",8,2013,0
965,"Miscellaneous - MMA - MMA - Normal - Offensive - Take Downs","miscellaneous-mma-mma-normal-offensive-take-downs","","","","",45,2013,0
558,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Scissor - Bottom - Submissions","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-scissor-bottom-submissions","","","","",33,2013,0
559,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Scissor - Bottom - Sweeps","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-scissor-bottom-sweeps","","","","",23,2013,0
560,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Scissor - Bottom - Control","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-scissor-bottom-control","","","","",3,2013,0
561,"Guards - Miscellaneous Guards - Miscellaneous Guards - No Gi Scissor - Bottom - Back Takes","guards-miscellaneous-guards-miscellaneous-guards-no-gi-scissor-bottom-back-takes","","","","",1,2013,0
571,"Guards - Closed Guard - Bottom Dominant (Clinches) - Overhook - Top - Control","guards-closed-guard-bottom-dominant-clinches-overhook-top-control","","","","",10,2013,0
572,"Guards - Closed Guard - Bottom Dominant (Clinches) - Overhook - Bottom - Submissions","guards-closed-guard-bottom-dominant-clinches-overhook-bottom-submissions","","","","",163,2013,0
573,"Guards - Closed Guard - Bottom Dominant (Clinches) - Overhook - Bottom - Sweeps","guards-closed-guard-bottom-dominant-clinches-overhook-bottom-sweeps","","","","",25,2013,0
574,"Guards - Closed Guard - Bottom Dominant (Clinches) - Overhook - Bottom - Back Takes","guards-closed-guard-bottom-dominant-clinches-overhook-bottom-back-takes","","","","",4,2013,0
576,"Guards - Half Guard - Half Guard (Top Dominant) - Reverse (Under Arm) - Top - Submissions","guards-half-guard-half-guard-top-dominant-reverse-under-arm-top-submissions","","","","",5,2013,0
1251,"Guards - Spider Guard - Spider Guard - Butterfly - Bottom (Kneeling) - Entry","guards-spider-guard-spider-guard-butterfly-bottom-kneeling-entry","","","","",2,2013,0
580,"Guards - Half Guard - Half Guard (Bottom Dominant) - Butterfly - Bottom - Submissions","guards-half-guard-half-guard-bottom-dominant-butterfly-bottom-submissions","","","","",12,2013,0
2253,"Stand Up (No Gi) - Zone 2 - Underhook - High Single and Arm - Defensive - Escapes","stand-up-no-gi-zone-2-underhook-high-single-and-arm-defensive-escapes","","","","",2,2013,0
2357,"Stand Up (Gi) - Zone 1 - Miscellaneous - Over Under - Offensive - Throws","stand-up-gi-zone-1-miscellaneous-over-under-offensive-throws","","","","",1,2015,0
2257,"Stand Up (Gi) - Zone 3 - Zone 3 - Single Leg - Defensive - Submissions","stand-up-gi-zone-3-zone-3-single-leg-defensive-submissions","","","","",2,2013,0
585,"Mounts - Back Mount - Back Mount - Turtle Back - Front - Submissions","mounts-back-mount-back-mount-turtle-back-front-submissions","","","","",1,2013,0
587,"Guards - Half Guard - Half Guard (Bottom Dominant) - Normal - Top - Submissions","guards-half-guard-half-guard-bottom-dominant-normal-top-submissions","","","","",75,2013,0
588,"Guards - Half Guard - Half Guard (Top Dominant) - Normal - Top - Passes To Side","guards-half-guard-half-guard-top-dominant-normal-top-passes-to-side","","","","",27,2013,0
589,"Guards - Half Guard - Half Guard (Top Dominant) - Normal - Top - Control","guards-half-guard-half-guard-top-dominant-normal-top-control","","","","",5,2013,0
590,"Guards - Half Guard - Half Guard (Top Dominant) - Normal - Top - Back Takes","guards-half-guard-half-guard-top-dominant-normal-top-back-takes","","","","",7,2013,0
591,"Guards - Half Guard - Half Guard (Top Dominant) - Normal - Bottom - Submissions","guards-half-guard-half-guard-top-dominant-normal-bottom-submissions","","","","",14,2013,0
2381,"Guards - Half Guard - Half Guard (Top Dominant) - Normal (Arm Catch) - Bottom - Control","guards-half-guard-half-guard-top-dominant-normal-arm-catch-bottom-control","","","","",3,2013,0
593,"Guards - Half Guard - Half Guard (Top Dominant) - Normal - Bottom - Control","guards-half-guard-half-guard-top-dominant-normal-bottom-control","","","","",15,2013,0
594,"Guards - Half Guard - Half Guard (Top Dominant) - Normal - Bottom - Sweeps","guards-half-guard-half-guard-top-dominant-normal-bottom-sweeps","","","","",36,2013,0
595,"Guards - Half Guard - Half Guard (Top Dominant) - Normal - Bottom - Guard Recovery","guards-half-guard-half-guard-top-dominant-normal-bottom-guard-recovery","","","","",16,2014,0
923,"Guards - Half Guard - Half Guard (Top Dominant) - Hip Switch - Bottom - Guard Recovery","guards-half-guard-half-guard-top-dominant-hip-switch-bottom-guard-recovery","","","","",3,2013,0
597,"Mounts - Full Mount - Full Mount - High (One Side) - Top - Submissions","mounts-full-mount-full-mount-high-one-side-top-submissions","","","","",22,2013,0
1834,"Mounts - Side Control - Side Control (100 Kilos) - Exposed Arm - Bottom - Escapes","mounts-side-control-side-control-100-kilos-exposed-arm-bottom-escapes","","","","",2,2014,0
599,"Mounts - Full Mount - Full Mount - High (One Side) - Top - Entry","mounts-full-mount-full-mount-high-one-side-top-entry","","","","",3,2013,0
600,"Mounts - Full Mount - Full Mount - High (One Side) - Bottom - Escapes","mounts-full-mount-full-mount-high-one-side-bottom-escapes","","","","",0,0,0
1524,"Guards - Closed Guard - Bottom Dominant (Clinches) - Neck Clinch - Bottom - Ejection","guards-closed-guard-bottom-dominant-clinches-neck-clinch-bottom-ejection","","","","",1,2013,0
1519,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Double Sleeve - Bottom - Back Takes","guards-closed-guard-bottom-dominant-sleeve-control-double-sleeve-bottom-back-takes","","","","",1,2013,0
1520,"Guards - Closed Guard - Bottom Dominant (Sleeve Control) - Cross Sleeve - Bottom - Back Takes","guards-closed-guard-bottom-dominant-sleeve-control-cross-sleeve-bottom-back-takes","","","","",6,2013,0
1521,"Guards - Closed Guard - Miscellaneous - Misc - Bottom - Control","guards-closed-guard-miscellaneous-misc-bottom-control","","","","",9,2013,0
1522,"Guards - Closed Guard - Bottom Dominant (Top Mistakes) - Misc - Bottom - Control","guards-closed-guard-bottom-dominant-top-mistakes-misc-bottom-control","","","","",1,2013,0
1523,"Guards - Closed Guard - Top Dominant (Low Posture) - Hug - Bottom - Back Takes","guards-closed-guard-top-dominant-low-posture-hug-bottom-back-takes","","","","",1,2014,0
1830,"Guards - Disengaged - Sitting vs. Kneeling - General - Top - Passes to Submission","guards-disengaged-sitting-vs-kneeling-general-top-passes-to-submission","","","","",1,2014,0
609,"Mounts - Side Control - Side Control (Variants) - Side Forward - Bottom - Back Takes","mounts-side-control-side-control-variants-side-forward-bottom-back-takes","","","","",3,2013,0
1528,"Guards - Closed Guard - Miscellaneous - Misc - Top - Sweep Counters","guards-closed-guard-miscellaneous-misc-top-sweep-counters","","","","",1,2014,0
613,"Guards - Closed Guard - Bottom Dominant (Specialty Guards) - Rubber - Bottom - Entry","guards-closed-guard-bottom-dominant-specialty-guards-rubber-bottom-entry","","","","",5,2013,0
614,"Mounts - North South - North South - Over Under - Top - Back Takes","mounts-north-south-north-south-over-under-top-back-takes","","","","",2,2014,0
615,"Mounts - Full Mount - Full Mount - Technical - Top - Back Takes","mounts-full-mount-full-mount-technical-top-back-takes","","","","",7,2013,0
616,"Mounts - Full Mount - Full Mount - Normal - Bottom - Submissions","mounts-full-mount-full-mount-normal-bottom-submissions","","","","",12,2013,0
1649,"Mounts - Side Control - Side Control (100 Kilos) - Prayer - Bottom - Control","mounts-side-control-side-control-100-kilos-prayer-bottom-control","","","","",2,2013,0
618,"Miscellaneous - Miscellaneous - Miscellaneous - Gym Stuff - Gym Stuff - Psychology","miscellaneous-miscellaneous-miscellaneous-gym-stuff-gym-stuff-psychology","","","","",30,2013,0
620,"Guards - Miscellaneous Guards - Miscellaneous Guards - No Gi Scissor - Top - Sweep Counters","guards-miscellaneous-guards-miscellaneous-guards-no-gi-scissor-top-sweep-counters","","","","",1,2013,0
647,"Miscellaneous - Miscellaneous - Miscellaneous - Techniques - Techniques - Match Analyses","miscellaneous-miscellaneous-miscellaneous-techniques-techniques-match-analyses","","","","",105,2013,0
645,"Mounts - Side Control - Side Control (Variants) - Side Forward - Top - Control","mounts-side-control-side-control-variants-side-forward-top-control","","","","",15,2013,0
646,"Guards - Miscellaneous Guards - Miscellaneous Guards - 50/50 - Top (Standing) - Escapes","guards-miscellaneous-guards-miscellaneous-guards-50-50-top-standing-escapes","","","","",1,2013,0
644,"Guards - Koala Guard - Koala Guard (Normal) - No Grips (Shin) - Top - Submissions","guards-koala-guard-koala-guard-normal-no-grips-shin-top-submissions","","","","",1,2013,0
642,"Mounts - North South - North South - Over Under - Bottom - Submissions","mounts-north-south-north-south-over-under-bottom-submissions","","","","",1,2014,0
643,"Mounts - Full Mount - Full Mount - Low - Bottom - Submissions","mounts-full-mount-full-mount-low-bottom-submissions","","","","",4,2013,0
640,"Guards - Closed Guard - Bottom Dominant (Specialty Guards) - Leg Hook - Bottom - Entry","guards-closed-guard-bottom-dominant-specialty-guards-leg-hook-bottom-entry","","","","",5,2014,0
641,"Mounts - Full Mount - Full Mount - Normal - Bottom - Back Takes","mounts-full-mount-full-mount-normal-bottom-back-takes","","","","",4,2013,0
636,"Mounts - Full Mount - Full Mount - Sit Out - Top - Entry","mounts-full-mount-full-mount-sit-out-top-entry","","","","",1,2013,0
678,"Mounts - Full Mount - Full Mount - High - Bottom - Submissions","mounts-full-mount-full-mount-high-bottom-submissions","","","","",3,2013,0
1797,"Guards - Disengaged - Sitting vs. Standing - Sitting - Bottom - Control","guards-disengaged-sitting-vs-standing-sitting-bottom-control","","","","",4,2014,0
2308,"Stand Up (No Gi) - Zone 2 - Russian - X Grip - Offensive - Submissions","stand-up-no-gi-zone-2-russian-x-grip-offensive-submissions","","","","",1,2013,0
960,"Guards - X Guard - X Guard - Single Leg - Bottom (Standing) - Back Takes","guards-x-guard-x-guard-single-leg-bottom-standing-back-takes","","","","",1,2014,0
1833,"Guards - Disengaged - Sitting vs. Kneeling - General - Bottom - Control","guards-disengaged-sitting-vs-kneeling-general-bottom-control","","","","",4,2014,0
1832,"Miscellaneous - Intermediate Positions - Intermediate Positions - High Low Guard - Top - Submissions","miscellaneous-intermediate-positions-intermediate-positions-high-low-guard-top-submissions","","","","",1,2013,0
651,"Guards - Half Guard - Half Guard (Top Dominant) - Butterfly - Bottom - Sweeps","guards-half-guard-half-guard-top-dominant-butterfly-bottom-sweeps","","","","",18,2013,0
652,"Guards - Half Guard - Half Guard (Top Dominant) - Butterfly - Top - Passes","guards-half-guard-half-guard-top-dominant-butterfly-top-passes","","","","",10,2013,0
666,"Guards - Reverse DLR Guard - Reverse DLR Guard (Bottom Dominant) - Outside Ankle Grip - Bottom (Standing) - Back Takes","guards-reverse-dlr-guard-reverse-dlr-guard-bottom-dominant-outside-ankle-grip-bottom-standing-back-takes","","","","",2,2013,0
2066,"Stand Up (No Gi) - Zone 1 - Collar Tie - Wrist - Offensive - Take Downs","stand-up-no-gi-zone-1-collar-tie-wrist-offensive-take-downs","","","","",8,2013,0
2064,"Stand Up (No Gi) - Zone 1 - Wrist Control - Same Side - Offensive - Take Downs","stand-up-no-gi-zone-1-wrist-control-same-side-offensive-take-downs","","","","",1,2014,0
958,"Mounts - Full Mount - Full Mount - Technical - Bottom - Guard Recovery","mounts-full-mount-full-mount-technical-bottom-guard-recovery","","","","",3,2013,0
664,"Mounts - Full Mount - Full Mount - Monkey - Top - Entry","mounts-full-mount-full-mount-monkey-top-entry","","","","",9,2013,0
665,"Mounts - Full Mount - Full Mount - Monkey - Top - Submissions","mounts-full-mount-full-mount-monkey-top-submissions","","","","",22,2014,0
667,"Guards - Reverse DLR Guard - Reverse DLR Guard (Bottom Dominant) - Outside Ankle Grip - Bottom (Standing) - Control","guards-reverse-dlr-guard-reverse-dlr-guard-bottom-dominant-outside-ankle-grip-bottom-standing-control","","","","",2,2013,0
668,"Guards - Reverse DLR Guard - Reverse DLR Guard (Bottom Dominant) - Outside Ankle Grip - Bottom (Standing) - Entry","guards-reverse-dlr-guard-reverse-dlr-guard-bottom-dominant-outside-ankle-grip-bottom-standing-entry","","","","",2,2013,0
669,"Guards - Reverse DLR Guard - Reverse DLR Guard (Bottom Dominant) - Outside Ankle Grip - Bottom (Standing) - Submissions","guards-reverse-dlr-guard-reverse-dlr-guard-bottom-dominant-outside-ankle-grip-bottom-standing-submissions","","","","",3,2013,0
670,"Guards - Reverse DLR Guard - Reverse DLR Guard (Bottom Dominant) - Outside Ankle Grip - Bottom (Standing) - Sweeps","guards-reverse-dlr-guard-reverse-dlr-guard-bottom-dominant-outside-ankle-grip-bottom-standing-sweeps","","","","",15,2013,0
886,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Sleeve and Same Side Collar - Bottom (Standing) - Sweeps","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-sleeve-and-same-side-collar-bottom-standing-sweeps","","","","",3,2013,0
673,"Guards - Reverse DLR Guard - Reverse DLR Guard (Bottom Dominant) - Outside Ankle Grip - Top - Passes","guards-reverse-dlr-guard-reverse-dlr-guard-bottom-dominant-outside-ankle-grip-top-passes","","","","",3,2013,0
1133,"Guards - Miscellaneous Guards - Miscellaneous Guards - Lapel - Bottom (Standing) - Submissions","guards-miscellaneous-guards-miscellaneous-guards-lapel-bottom-standing-submissions","","","","",1,2014,0
674,"Mounts - Full Mount - Full Mount - Normal - Bottom - Control","mounts-full-mount-full-mount-normal-bottom-control","","","","",2,2013,0
675,"Mounts - Full Mount - Full Mount - Low - Bottom - Control","mounts-full-mount-full-mount-low-bottom-control","","","","",4,2013,0
676,"Guards - Closed Guard - Bottom Dominant (Clinches) - Overhook - Top - Passes","guards-closed-guard-bottom-dominant-clinches-overhook-top-passes","","","","",2,2013,0
1955,"Guards - Turtle Guard - Side Turtle - Collar and Belt Grip - Top - Transition to Side Control","guards-turtle-guard-side-turtle-collar-and-belt-grip-top-transition-to-side-control","","","","",1,2013,0
1250,"Guards - Spider Guard - Spider Guard - Butterfly - Bottom (Kneeling) - Submissions","guards-spider-guard-spider-guard-butterfly-bottom-kneeling-submissions","","","","",37,2013,0
680,"Uncategorised","uncategorised","","","","",0,0,0
681,"Miscellaneous - Knee Fighting - Knee Fighting - Knee Fighting - Offensive - Submissions","miscellaneous-knee-fighting-knee-fighting-knee-fighting-offensive-submissions","","","","",15,2013,0
682,"Miscellaneous - Knee Fighting - Knee Fighting - Knee Fighting - Offensive - Throws","miscellaneous-knee-fighting-knee-fighting-knee-fighting-offensive-throws","","","","",1,2013,0
1829,"Guards - Disengaged - Sitting vs. Kneeling - Single Underhook - Top - Passes to Submission","guards-disengaged-sitting-vs-kneeling-single-underhook-top-passes-to-submission","","","","",2,2013,0
794,"Guards - Miscellaneous Guards - Miscellaneous Guards - Cross - Bottom (Kneeling) - Entry","guards-miscellaneous-guards-miscellaneous-guards-cross-bottom-kneeling-entry","","","","",2,2014,0
836,"Miscellaneous - Knee Fighting - Knee Fighting - Knee Fighting - Offensive - Guard Pulls","miscellaneous-knee-fighting-knee-fighting-knee-fighting-offensive-guard-pulls","","","","",1,2014,0
1981,"Guards - Turtle Guard - Front Turtle - Single Leg (Head On Outside) - Top - Submissions","guards-turtle-guard-front-turtle-single-leg-head-on-outside-top-submissions","","","","",7,2013,0
1982,"Guards - Turtle Guard - Front Turtle - Single Leg - Bottom - Back Takes","guards-turtle-guard-front-turtle-single-leg-bottom-back-takes","","","","",1,2015,0
2001,"Guards - Miscellaneous Guards - Miscellaneous Guards - Worm - Bottom (Kneeling) - Sweeps","guards-miscellaneous-guards-miscellaneous-guards-worm-bottom-kneeling-sweeps","","","","",2,2014,0
689,"Guards - Turtle Guard - Back Turtle - Knee Between Legs - Bottom - Submissions","guards-turtle-guard-back-turtle-knee-between-legs-bottom-submissions","","","","",8,2013,0
2000,"Guards - Miscellaneous Guards - Miscellaneous Guards - Worm - Bottom (Standing) - Entry","guards-miscellaneous-guards-miscellaneous-guards-worm-bottom-standing-entry","","","","",1,2015,0
1999,"Guards - Koala Guard - Koala Guard (Normal) - No Grips (Shin) - Bottom (Standing) - Transitions","guards-koala-guard-koala-guard-normal-no-grips-shin-bottom-standing-transitions","","","","",1,2015,0
1980,"Guards - Turtle Guard - Side Turtle - Rodeo - Top - Transition to Back Mount","guards-turtle-guard-side-turtle-rodeo-top-transition-to-back-mount","","","","",1,2014,0
1979,"Guards - Turtle Guard - Side Turtle - Rodeo - Top - Transition to Side Control","guards-turtle-guard-side-turtle-rodeo-top-transition-to-side-control","","","","",1,2014,0
697,"Guards - Spider Guard - Spider Guard - Lasso - Bottom (Kneeling) - Back Takes","guards-spider-guard-spider-guard-lasso-bottom-kneeling-back-takes","","","","",6,2013,0
1128,"Guards - Miscellaneous Guards - Miscellaneous Guards - Great White Grip - Bottom (Kneeling) - Entry","guards-miscellaneous-guards-miscellaneous-guards-great-white-grip-bottom-kneeling-entry","","","","",2,2014,0
698,"Guards - Spider Guard - Spider Guard - Lasso - Bottom (Kneeling) - Control","guards-spider-guard-spider-guard-lasso-bottom-kneeling-control","","","","",2,2013,0
699,"Guards - Spider Guard - Spider Guard - Lasso - Bottom (Kneeling) - Entry","guards-spider-guard-spider-guard-lasso-bottom-kneeling-entry","","","","",3,2013,0
700,"Guards - Spider Guard - Spider Guard - Lasso - Bottom (Kneeling) - Submissions","guards-spider-guard-spider-guard-lasso-bottom-kneeling-submissions","","","","",98,2013,0
701,"Guards - Spider Guard - Spider Guard - Lasso - Bottom (Kneeling) - Sweeps","guards-spider-guard-spider-guard-lasso-bottom-kneeling-sweeps","","","","",70,2015,0
1127,"Guards - Miscellaneous Guards - Miscellaneous Guards - Great White Grip - Bottom (Kneeling) - Back Takes","guards-miscellaneous-guards-miscellaneous-guards-great-white-grip-bottom-kneeling-back-takes","","","","",1,2014,0
702,"Guards - Spider Guard - Spider Guard - Lasso - Bottom (Standing) - Back Takes","guards-spider-guard-spider-guard-lasso-bottom-standing-back-takes","","","","",2,2013,0
703,"Guards - Spider Guard - Spider Guard - Lasso - Bottom (Standing) - Control","guards-spider-guard-spider-guard-lasso-bottom-standing-control","","","","",2,2015,0
964,"Miscellaneous - Intermediate Positions - Intermediate Positions - Dog Fight - Top - Control","miscellaneous-intermediate-positions-intermediate-positions-dog-fight-top-control","","","","",2,2014,0
705,"Guards - Spider Guard - Spider Guard - Lasso - Bottom (Standing) - Submissions","guards-spider-guard-spider-guard-lasso-bottom-standing-submissions","","","","",23,2013,0
706,"Guards - Spider Guard - Spider Guard - Lasso - Bottom (Standing) - Sweeps","guards-spider-guard-spider-guard-lasso-bottom-standing-sweeps","","","","",57,2013,0
1126,"Guards - Miscellaneous Guards - Miscellaneous Guards - Great White Grip - Bottom (Kneeling) - Submissions","guards-miscellaneous-guards-miscellaneous-guards-great-white-grip-bottom-kneeling-submissions","","","","",6,2014,0
990,"Guards - Reverse DLR Guard - Reverse DLR Guard (Bottom Dominant) - Spider - Bottom (Standing) - Sweeps","guards-reverse-dlr-guard-reverse-dlr-guard-bottom-dominant-spider-bottom-standing-sweeps","","","","",5,2014,0
708,"Guards - Spider Guard - Spider Guard - Lasso - Top - Control","guards-spider-guard-spider-guard-lasso-top-control","","","","",8,2013,0
709,"Guards - Spider Guard - Spider Guard - Lasso - Top - Passes","guards-spider-guard-spider-guard-lasso-top-passes","","","","",49,2013,0
710,"Guards - Spider Guard - Spider Guard - Lasso - Top - Submissions","guards-spider-guard-spider-guard-lasso-top-submissions","","","","",3,2013,0
711,"Miscellaneous - Knee Fighting - Knee Fighting - Knee Fighting - Offensive - Back Takes","miscellaneous-knee-fighting-knee-fighting-knee-fighting-offensive-back-takes","","","","",7,2013,0
712,"Guards - Closed Guard - Bottom Dominant (Miscellaneous) - Side - Bottom - Entry","guards-closed-guard-bottom-dominant-miscellaneous-side-bottom-entry","","","","",12,2013,0
713,"Guards - Closed Guard - Bottom Dominant (Clinches) - Overhook - Bottom - Entry","guards-closed-guard-bottom-dominant-clinches-overhook-bottom-entry","","","","",9,2013,0
953,"Guards - Half Guard - Half Guard (Bottom Dominant) - Knee Shield - Top - Control","guards-half-guard-half-guard-bottom-dominant-knee-shield-top-control","","","","",2,2013,0
716,"Mounts - Full Mount - Full Mount - S - Top - Control","mounts-full-mount-full-mount-s-top-control","","","","",1,2013,0
717,"Mounts - Full Mount - Full Mount - Technical - Top - Control","mounts-full-mount-full-mount-technical-top-control","","","","",5,2013,0
718,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Sleeve and Cross Collar - Bottom (Kneeling) - Sweeps","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-sleeve-and-cross-collar-bottom-kneeling-sweeps","","","","",7,2013,0
719,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Sleeve and Cross Collar - Bottom (Kneeling) - Submissions","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-sleeve-and-cross-collar-bottom-kneeling-submissions","","","","",33,2013,0
720,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Sleeve and Cross Collar - Bottom (Kneeling) - Control","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-sleeve-and-cross-collar-bottom-kneeling-control","","","","",3,2013,0
721,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Sleeve and Cross Collar - Bottom (Standing) - Sweeps","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-sleeve-and-cross-collar-bottom-standing-sweeps","","","","",9,2013,0
722,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Sleeve and Cross Collar - Bottom (Standing) - Submissions","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-sleeve-and-cross-collar-bottom-standing-submissions","","","","",15,2013,0
723,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Sleeve and Cross Collar - Bottom (Standing) - Control","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-sleeve-and-cross-collar-bottom-standing-control","","","","",4,2013,0
724,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Sleeve and Cross Collar - Top - Control","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-sleeve-and-cross-collar-top-control","","","","",1,2014,0
725,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Sleeve and Cross Collar - Top - Passes","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-sleeve-and-cross-collar-top-passes","","","","",7,2013,0
1815,"Guards - Disengaged - Sitting vs. Kneeling - General - Top - Submissions","guards-disengaged-sitting-vs-kneeling-general-top-submissions","","","","",4,2013,0
727,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Cross Sleeve - Top - Passes","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-cross-sleeve-top-passes","","","","",0,NULL,0
728,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Cross Sleeve - Bottom - Sweeps","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-cross-sleeve-bottom-sweeps","","","","",2,2013,0
729,"Guards - Sleeve and Collar Guards - Sleeve and Collar Guards - Cross Sleeve - Bottom - Submissions","guards-sleeve-and-collar-guards-sleeve-and-collar-guards-cross-sleeve-bottom-submissions","","","","",7,2013,0
967,"Miscellaneous - MMA - MMA - Normal - Offensive - Throws","miscellaneous-mma-mma-normal-offensive-throws","","","","",3,2013,0
968,"Miscellaneous - MMA - MMA - Normal - Offensive - Trips","miscellaneous-mma-mma-normal-offensive-trips","","","","",4,2013,0
973,"Miscellaneous - MMA - MMA - Normal - Defensive - Take Down Counters","miscellaneous-mma-mma-normal-defensive-take-down-counters","","","","",7,2013,0
970,"Miscellaneous - MMA - MMA - Cage Pin - Offensive - Cage Take Downs","miscellaneous-mma-mma-cage-pin-offensive-cage-take-downs","","","","",32,2013,0
971,"Miscellaneous - MMA - MMA - Cage Pin - Defensive - Cage Counters","miscellaneous-mma-mma-cage-pin-defensive-cage-counters","","","","",16,2013,0
972,"Miscellaneous - MMA - MMA - Clinch - Defensive - Clinch Counters","miscellaneous-mma-mma-clinch-defensive-clinch-counters","","","","",11,2013,0
974,"Miscellaneous - MMA - MMA - Normal - Defensive - Kick Counters","miscellaneous-mma-mma-normal-defensive-kick-counters","","","","",13,2013,0
975,"Miscellaneous - MMA - MMA - Normal - Offensive - Back Attacks","miscellaneous-mma-mma-normal-offensive-back-attacks","","","","",1,2013,0
